DISTANCE_M,ELEVATION_M,NAME
4983.696302,52.6613,Cottonwood Marble Canyon R
4992.976928,52.5054,Cottonwood Marble Canyon R
5002.257554,52.3614,Cottonwood Marble Canyon R
5011.538181,52.2515,Cottonwood Marble Canyon R
5020.818807,52.1238,Cottonwood Marble Canyon R
5030.099433,51.902,Cottonwood Marble Canyon R
5039.380059,51.691,Cottonwood Marble Canyon R
5048.660686,51.4856,Cottonwood Marble Canyon R
5057.941312,51.2654,Cottonwood Marble Canyon R
5067.221938,51.0378,Cottonwood Marble Canyon R
5076.502564,50.81,Cottonwood Marble Canyon R
5085.783191,50.6256,Cottonwood Marble Canyon R
5095.063817,50.4129,Cottonwood Marble Canyon R
5104.344443,50.2105,Cottonwood Marble Canyon R
5113.625069,50.0216,Cottonwood Marble Canyon R
5122.905696,49.8956,Cottonwood Marble Canyon R
5132.186322,49.7413,Cottonwood Marble Canyon R
5141.466948,49.5682,Cottonwood Marble Canyon R
5150.747574,49.3558,Cottonwood Marble Canyon R
5160.028201,49.1277,Cottonwood Marble Canyon R
5169.308827,49.0255,Cottonwood Marble Canyon R
5178.589453,48.8849,Cottonwood Marble Canyon R
5187.87008,48.7079,Cottonwood Marble Canyon R
5197.150706,48.5076,Cottonwood Marble Canyon R
5206.431332,48.2903,Cottonwood Marble Canyon R
5215.711958,48.0669,Cottonwood Marble Canyon R
5224.992585,47.8041,Cottonwood Marble Canyon R
5234.273211,47.4525,Cottonwood Marble Canyon R
5243.553837,47.1904,Cottonwood Marble Canyon R
5252.834463,46.9883,Cottonwood Marble Canyon R
5262.11509,46.7463,Cottonwood Marble Canyon R
5271.395716,46.5584,Cottonwood Marble Canyon R
5280.676342,46.4494,Cottonwood Marble Canyon R
5289.956968,46.3228,Cottonwood Marble Canyon R
5299.237595,46.1869,Cottonwood Marble Canyon R
5308.518221,46.1281,Cottonwood Marble Canyon R
5317.798847,46.0469,Cottonwood Marble Canyon R
5327.079473,45.8218,Cottonwood Marble Canyon R
5336.3601,45.5537,Cottonwood Marble Canyon R
5345.640726,45.3705,Cottonwood Marble Canyon R
5354.921352,45.171,Cottonwood Marble Canyon R
5364.201978,44.9431,Cottonwood Marble Canyon R
5373.482605,44.7037,Cottonwood Marble Canyon R
5382.763231,44.4756,Cottonwood Marble Canyon R
5392.043857,44.2646,Cottonwood Marble Canyon R
5401.324484,44.0791,Cottonwood Marble Canyon R
5410.60511,43.9278,Cottonwood Marble Canyon R
5419.885736,43.8769,Cottonwood Marble Canyon R
5429.166362,43.8434,Cottonwood Marble Canyon R
5438.446989,43.8109,Cottonwood Marble Canyon R
5447.727615,43.7808,Cottonwood Marble Canyon R
5457.008241,43.6822,Cottonwood Marble Canyon R
5466.288867,43.6224,Cottonwood Marble Canyon R
5475.569494,43.465,Cottonwood Marble Canyon R
5484.85012,43.2609,Cottonwood Marble Canyon R
5494.130746,43.0156,Cottonwood Marble Canyon R
5503.411372,42.758,Cottonwood Marble Canyon R
5512.691999,42.5042,Cottonwood Marble Canyon R
5521.972625,42.2458,Cottonwood Marble Canyon R
5531.253251,41.973,Cottonwood Marble Canyon R
5540.533877,41.6695,Cottonwood Marble Canyon R
5549.814504,41.4432,Cottonwood Marble Canyon R
5559.09513,41.2954,Cottonwood Marble Canyon R
5568.375756,41.1459,Cottonwood Marble Canyon R
5577.656382,40.9828,Cottonwood Marble Canyon R
5586.937009,40.8224,Cottonwood Marble Canyon R
5596.217635,40.6638,Cottonwood Marble Canyon R
5605.498261,40.4991,Cottonwood Marble Canyon R
5614.778887,40.4089,Cottonwood Marble Canyon R
5624.059514,40.3057,Cottonwood Marble Canyon R
5633.34014,40.1421,Cottonwood Marble Canyon R
5642.620766,39.9019,Cottonwood Marble Canyon R
5651.901393,39.7218,Cottonwood Marble Canyon R
5661.182019,39.5632,Cottonwood Marble Canyon R
5670.462645,39.4043,Cottonwood Marble Canyon R
5679.743271,39.2425,Cottonwood Marble Canyon R
5689.023898,39.0695,Cottonwood Marble Canyon R
5698.304524,38.8862,Cottonwood Marble Canyon R
5707.58515,38.7044,Cottonwood Marble Canyon R
5716.865776,38.5299,Cottonwood Marble Canyon R
5726.146403,38.3627,Cottonwood Marble Canyon R
5735.427029,38.1842,Cottonwood Marble Canyon R
5744.707655,38.0288,Cottonwood Marble Canyon R
5753.988281,37.7488,Cottonwood Marble Canyon R
5763.268908,37.551,Cottonwood Marble Canyon R
5772.549534,37.3901,Cottonwood Marble Canyon R
5781.83016,37.2994,Cottonwood Marble Canyon R
5791.110786,37.1983,Cottonwood Marble Canyon R
5800.391413,37.0511,Cottonwood Marble Canyon R
5809.672039,36.87,Cottonwood Marble Canyon R
5818.952665,36.6856,Cottonwood Marble Canyon R
5828.233291,36.4864,Cottonwood Marble Canyon R
5837.513918,36.2764,Cottonwood Marble Canyon R
5846.794544,36.0176,Cottonwood Marble Canyon R
5856.07517,35.6397,Cottonwood Marble Canyon R
5865.355797,35.3219,Cottonwood Marble Canyon R
5874.636423,35.0755,Cottonwood Marble Canyon R
5883.917049,34.8283,Cottonwood Marble Canyon R
5893.197675,34.556,Cottonwood Marble Canyon R
5902.478302,34.4053,Cottonwood Marble Canyon R
5911.758928,34.4397,Cottonwood Marble Canyon R
5921.039554,34.3736,Cottonwood Marble Canyon R
5930.32018,34.2339,Cottonwood Marble Canyon R
5939.600807,34.0972,Cottonwood Marble Canyon R
5948.881433,33.94,Cottonwood Marble Canyon R
5958.162059,33.7387,Cottonwood Marble Canyon R
5967.442685,33.61,Cottonwood Marble Canyon R
5976.723312,33.4767,Cottonwood Marble Canyon R
5986.003938,33.3379,Cottonwood Marble Canyon R
5995.284564,33.1966,Cottonwood Marble Canyon R
6004.56519,33.034,Cottonwood Marble Canyon R
6013.845817,32.8692,Cottonwood Marble Canyon R
6023.126443,32.7186,Cottonwood Marble Canyon R
6032.407069,32.5737,Cottonwood Marble Canyon R
6041.687695,32.4282,Cottonwood Marble Canyon R
6050.968322,32.2793,Cottonwood Marble Canyon R
6060.248948,32.1455,Cottonwood Marble Canyon R
6069.529574,31.9853,Cottonwood Marble Canyon R
6078.810201,31.817,Cottonwood Marble Canyon R
6088.090827,31.6747,Cottonwood Marble Canyon R
6097.371453,31.5756,Cottonwood Marble Canyon R
6106.652079,31.4696,Cottonwood Marble Canyon R
6115.932706,31.3366,Cottonwood Marble Canyon R
6125.213332,31.1645,Cottonwood Marble Canyon R
6134.493958,30.9604,Cottonwood Marble Canyon R
6143.774584,30.7534,Cottonwood Marble Canyon R
6153.055211,30.5569,Cottonwood Marble Canyon R
6162.335837,30.3087,Cottonwood Marble Canyon R
6171.616463,30.0445,Cottonwood Marble Canyon R
6180.897089,29.8221,Cottonwood Marble Canyon R
6190.177716,29.5761,Cottonwood Marble Canyon R
6199.458342,29.4217,Cottonwood Marble Canyon R
6208.738968,29.3058,Cottonwood Marble Canyon R
6218.019594,29.0582,Cottonwood Marble Canyon R
6227.300221,28.8066,Cottonwood Marble Canyon R
6236.580847,28.5662,Cottonwood Marble Canyon R
6245.861473,28.4003,Cottonwood Marble Canyon R
6255.142099,28.3515,Cottonwood Marble Canyon R
6264.422726,28.384,Cottonwood Marble Canyon R
6273.703352,28.3443,Cottonwood Marble Canyon R
6282.983978,28.2399,Cottonwood Marble Canyon R
6292.264604,28.1009,Cottonwood Marble Canyon R
6301.545231,27.9149,Cottonwood Marble Canyon R
6310.825857,27.7145,Cottonwood Marble Canyon R
6320.106483,27.5095,Cottonwood Marble Canyon R
6329.38711,27.3196,Cottonwood Marble Canyon R
6338.667736,27.1245,Cottonwood Marble Canyon R
6347.948362,26.9425,Cottonwood Marble Canyon R
6357.228988,26.8667,Cottonwood Marble Canyon R
6366.509615,26.7262,Cottonwood Marble Canyon R
6375.790241,26.4504,Cottonwood Marble Canyon R
6385.070867,26.2316,Cottonwood Marble Canyon R
6394.351493,26.06,Cottonwood Marble Canyon R
6403.63212,25.8982,Cottonwood Marble Canyon R
6412.912746,25.7554,Cottonwood Marble Canyon R
6422.193372,25.6449,Cottonwood Marble Canyon R
6431.473998,25.5483,Cottonwood Marble Canyon R
6440.754625,25.4334,Cottonwood Marble Canyon R
6450.035251,25.3085,Cottonwood Marble Canyon R
6459.315877,25.183,Cottonwood Marble Canyon R
6468.596503,25.067,Cottonwood Marble Canyon R
6477.87713,24.9192,Cottonwood Marble Canyon R
6487.157756,24.8015,Cottonwood Marble Canyon R
6496.438382,24.6842,Cottonwood Marble Canyon R
6505.719008,24.6172,Cottonwood Marble Canyon R
6514.999635,24.5782,Cottonwood Marble Canyon R
6524.280261,24.4621,Cottonwood Marble Canyon R
6533.560887,24.3438,Cottonwood Marble Canyon R
6542.841514,24.2247,Cottonwood Marble Canyon R
6552.12214,24.1217,Cottonwood Marble Canyon R
6561.402766,24.0151,Cottonwood Marble Canyon R
6570.683392,23.8834,Cottonwood Marble Canyon R
6579.964019,23.7362,Cottonwood Marble Canyon R
6589.244645,23.631,Cottonwood Marble Canyon R
6598.525271,23.523,Cottonwood Marble Canyon R
6607.805897,23.4265,Cottonwood Marble Canyon R
6617.086524,23.3331,Cottonwood Marble Canyon R
6626.36715,23.2422,Cottonwood Marble Canyon R
6635.647776,23.144,Cottonwood Marble Canyon R
6644.928402,23.0763,Cottonwood Marble Canyon R
6654.209029,23.0388,Cottonwood Marble Canyon R
6663.489655,22.9392,Cottonwood Marble Canyon R
6672.770281,22.8529,Cottonwood Marble Canyon R
6682.050907,22.7545,Cottonwood Marble Canyon R
6691.331534,22.6471,Cottonwood Marble Canyon R
6700.61216,22.5661,Cottonwood Marble Canyon R
6709.892786,22.4855,Cottonwood Marble Canyon R
6719.173412,22.3984,Cottonwood Marble Canyon R
6728.454039,22.3125,Cottonwood Marble Canyon R
6737.734665,22.2269,Cottonwood Marble Canyon R
6747.015291,22.1351,Cottonwood Marble Canyon R
6756.295918,22.0311,Cottonwood Marble Canyon R
6765.576544,21.9195,Cottonwood Marble Canyon R
6774.85717,21.8011,Cottonwood Marble Canyon R
6784.137796,21.6556,Cottonwood Marble Canyon R
6793.418423,21.5132,Cottonwood Marble Canyon R
6802.699049,21.4598,Cottonwood Marble Canyon R
6811.979675,21.375,Cottonwood Marble Canyon R
6821.260301,21.2577,Cottonwood Marble Canyon R
6830.540928,21.1359,Cottonwood Marble Canyon R
6839.821554,21.013,Cottonwood Marble Canyon R
6849.10218,20.8863,Cottonwood Marble Canyon R
6858.382806,20.764,Cottonwood Marble Canyon R
6867.663433,20.641,Cottonwood Marble Canyon R
6876.944059,20.5246,Cottonwood Marble Canyon R
6886.224685,20.3496,Cottonwood Marble Canyon R
6895.505311,20.2257,Cottonwood Marble Canyon R
6904.785938,20.1283,Cottonwood Marble Canyon R
6914.066564,20.0366,Cottonwood Marble Canyon R
6923.34719,19.9394,Cottonwood Marble Canyon R
6932.627816,19.8369,Cottonwood Marble Canyon R
6941.908443,19.7393,Cottonwood Marble Canyon R
6951.189069,19.6593,Cottonwood Marble Canyon R
6960.469695,19.61,Cottonwood Marble Canyon R
6969.750321,19.5219,Cottonwood Marble Canyon R
6979.030948,19.4266,Cottonwood Marble Canyon R
6988.311574,19.3375,Cottonwood Marble Canyon R
6997.5922,19.2011,Cottonwood Marble Canyon R
7006.872827,19.0858,Cottonwood Marble Canyon R
7016.153453,18.989,Cottonwood Marble Canyon R
7025.434079,18.8914,Cottonwood Marble Canyon R
7034.714705,18.7965,Cottonwood Marble Canyon R
7043.995332,18.7058,Cottonwood Marble Canyon R
7053.275958,18.6092,Cottonwood Marble Canyon R
7062.556584,18.5152,Cottonwood Marble Canyon R
7071.83721,18.4215,Cottonwood Marble Canyon R
7081.117837,18.3272,Cottonwood Marble Canyon R
7090.398463,18.237,Cottonwood Marble Canyon R
7099.679089,18.1373,Cottonwood Marble Canyon R
7108.959715,18.0508,Cottonwood Marble Canyon R
7118.240342,17.9619,Cottonwood Marble Canyon R
7127.520968,17.8675,Cottonwood Marble Canyon R
7136.801594,17.7748,Cottonwood Marble Canyon R
7146.08222,17.6799,Cottonwood Marble Canyon R
7155.362847,17.5862,Cottonwood Marble Canyon R
7164.643473,17.4884,Cottonwood Marble Canyon R
7173.924099,17.3962,Cottonwood Marble Canyon R
7183.204725,17.3046,Cottonwood Marble Canyon R
7192.485352,17.1973,Cottonwood Marble Canyon R
7201.765978,17.0788,Cottonwood Marble Canyon R
7211.046604,17.0015,Cottonwood Marble Canyon R
7220.327231,16.9234,Cottonwood Marble Canyon R
7229.607857,16.8465,Cottonwood Marble Canyon R
7238.888483,16.7728,Cottonwood Marble Canyon R
7248.169109,16.7463,Cottonwood Marble Canyon R
7257.449736,16.7161,Cottonwood Marble Canyon R
7266.730362,16.6652,Cottonwood Marble Canyon R
7276.010988,16.6079,Cottonwood Marble Canyon R
7285.291614,16.5443,Cottonwood Marble Canyon R
7294.572241,16.4863,Cottonwood Marble Canyon R
7303.852867,16.4007,Cottonwood Marble Canyon R
7313.133493,16.2919,Cottonwood Marble Canyon R
7322.414119,16.208,Cottonwood Marble Canyon R
7331.694746,16.1338,Cottonwood Marble Canyon R
7340.975372,16.0584,Cottonwood Marble Canyon R
7350.255998,15.9715,Cottonwood Marble Canyon R
7359.536624,15.8697,Cottonwood Marble Canyon R
7368.817251,15.7676,Cottonwood Marble Canyon R
7378.097877,15.6534,Cottonwood Marble Canyon R
7387.378503,15.5441,Cottonwood Marble Canyon R
7396.659129,15.4446,Cottonwood Marble Canyon R
7405.939756,15.3518,Cottonwood Marble Canyon R
7415.220382,15.2262,Cottonwood Marble Canyon R
7424.501008,15.1322,Cottonwood Marble Canyon R
7433.781635,15.032,Cottonwood Marble Canyon R
7443.062261,14.9288,Cottonwood Marble Canyon R
7452.342887,14.8226,Cottonwood Marble Canyon R
7461.623513,14.7198,Cottonwood Marble Canyon R
7470.90414,14.6158,Cottonwood Marble Canyon R
7480.184766,14.5101,Cottonwood Marble Canyon R
7489.465392,14.4026,Cottonwood Marble Canyon R
7498.746018,14.2974,Cottonwood Marble Canyon R
7508.026645,14.1465,Cottonwood Marble Canyon R
7517.307271,14.0325,Cottonwood Marble Canyon R
7526.587897,13.9347,Cottonwood Marble Canyon R
7535.868523,13.8403,Cottonwood Marble Canyon R
7545.14915,13.774,Cottonwood Marble Canyon R
7554.429776,13.6866,Cottonwood Marble Canyon R
7563.710402,13.597,Cottonwood Marble Canyon R
7572.991028,13.5202,Cottonwood Marble Canyon R
7582.271655,13.4402,Cottonwood Marble Canyon R
7591.552281,13.3548,Cottonwood Marble Canyon R
7600.832907,13.2454,Cottonwood Marble Canyon R
7610.113533,13.0897,Cottonwood Marble Canyon R
7619.39416,13.0627,Cottonwood Marble Canyon R
7628.674786,13.068,Cottonwood Marble Canyon R
7637.955412,13.0386,Cottonwood Marble Canyon R
7647.236038,12.9761,Cottonwood Marble Canyon R
7656.516665,12.8413,Cottonwood Marble Canyon R
7665.797291,12.6932,Cottonwood Marble Canyon R
7675.077917,12.5518,Cottonwood Marble Canyon R
7684.358544,12.3983,Cottonwood Marble Canyon R
7693.63917,12.2998,Cottonwood Marble Canyon R
7702.919796,12.2099,Cottonwood Marble Canyon R
7712.200422,12.0517,Cottonwood Marble Canyon R
7721.481049,11.8376,Cottonwood Marble Canyon R
7730.761675,11.6914,Cottonwood Marble Canyon R
7740.042301,11.5525,Cottonwood Marble Canyon R
7749.322927,11.4111,Cottonwood Marble Canyon R
7758.603554,11.2831,Cottonwood Marble Canyon R
7767.88418,11.1592,Cottonwood Marble Canyon R
7777.164806,11.0492,Cottonwood Marble Canyon R
7786.445432,10.9419,Cottonwood Marble Canyon R
7795.726059,10.8401,Cottonwood Marble Canyon R
